0.634853750932962,0.209265611600131
0.578312139725313,0.101310509489849
0.844671320170164,0.367299275007099
0.345902040367946,0.758827886544168
0.669696736615151,0.577932032290846
0.519350331509486,0.247639200184494
0.534268254414201,0.379670096328482
0.488303109304979,0.612566425465047
0.519763595657423,0.35711644589901
0.649987421697006,0.373784738127142
0.857976641971618,0.244789254153147
0.160117624793202,0.13819659803994
0.332776381867006,0.283380518201739
0.378473105607554,0.565155123360455
0.81393115920946,0.039410712663084
0.271253705956042,0.96189093682915
0.366371294250712,0.617970269406214
0.786051561124623,0.112510466948152
0.353271818719804,0.609540564240888
0.927535769063979,0.874670311808586
0.190113638760522,0.819145997986197
0.823854280170053,0.662311160005629
0.71699963323772,0.837949791923165
0.031738717807457,0.980843811994419
0.940944903064519,0.079400512389839
0.140009628375992,0.150339647661895
0.918509215582162,0.834623626898974
0.479561841348186,0.541664221556857
0.976518475450575,0.146598783088848
0.463028643745929,0.664463900029659
0.444001940079033,0.283512356691062
0.281086629256606,0.437193023739383
0.832715429365635,0.818165916483849
0.835605004103854,0.161104494240135
0.370662192348391,0.901891280896962
0.187057739123702,0.649525449611247
0.409606933360919,0.728047828422859
0.057573669822887,0.725683021359146
0.179393817670643,0.577274718787521
0.934016652405262,0.003449518699199
0.313583753770217,0.228564425604418
0.821963523048908,0.152889789780602
0.232675056671724,0.600158216431737
0.992956517264247,0.290813492611051
0.979096592636779,0.284224578877911
0.676231814082712,0.155732493149117
0.127639687154442,0.568264389643446
0.245206308085471,0.104979942087084
0.719451089622453,0.696110060671344
0.66307865572162,0.403920301236212
0.969286842271686,0.542278416454792
0.859057462308556,0.690362767782062
0.083714984823018,0.950479235500097
0.84999164333567,0.543213010299951
0.354518109466881,0.823070591781288
0.221242585219443,0.980158646591008
0.158512359717861,0.105858664261177
0.942384478170425,0.3947576477658
0.03438844694756,0.78172288578935
0.149007878033444,0.126274200389162
0.367217089282349,0.509569360641763
0.299816518090665,0.596310146152973
0.523042624583468,0.852649310138077
0.249486707150936,0.946976127335802
0.876358779380098,0.38897817232646
0.645825238199905,0.197623354848474
0.849537167698145,0.7845300110057
0.419284963980317,0.787554598646238
